user_id,income,expense,saving_amount,saving_rate,needs_ratio,wants_ratio,investment_rate,debt_ratio,dti_score,impulsive_ratio,budget_adherence,monthly_balance,cashflow,transaction_frequency,eom_spending_ratio,income_frequency,dependents,age,financial_literacy_score,segment,year_month,health_score_numeric,health_label,saving_rate_norm,wants_ratio_norm,impulsive_ratio_norm,budget_adherence_norm,dti_score_norm,investment_rate_norm
USR0020,79674045.82000001,1248.95,79672796.87,0.9999843242553187,0.0,0.0,0.0,1.5675744681293502e-05,0.0015675744681293501,0.0,0.0,79672796.87,Positif,1,0.0,2,2,52,0.4540266720113028,A (Low Debt),2019-08,80.0,Excellent,0.9999843621591648,0.0,0.0,0.0,1.5675744681293502e-05,0.0
USR0021,309.81,25.85,283.96,0.9165617636586405,0.0,0.9999999999613153,0.0,0.0,0.0,2.359760828883107e-06,0.0,283.96,Positif,1,0.0,1,4,34,0.43442734368455477,A (Low Debt),2018-01,52.5,Cukup,0.9165617984004011,0.9999999999613153,2.359760828883107e-06,0.0,0.0,0.0
USR0021,79674045.82000001,154.13,79673891.69000001,0.999998065492992,0.0,0.0,0.0,1.934507008068992e-06,0.0001934507008068992,0.0,0.0,79673891.69000001,Positif,1,0.0,1,3,54,0.5901517071009775,A (Low Debt),2018-02,80.0,Excellent,0.999998103397359,0.0,0.0,0.0,1.934507008068992e-06,0.0
USR0021,79674045.82000001,45.75,79674000.07000001,0.9999994257854044,0.0,0.9999999999781422,0.0,0.0,0.0,4.176365877036833e-06,0.0,79674000.07000001,Positif,1,0.0,1,0,33,0.5114160229560216,A (Low Debt),2018-03,55.0,Cukup,0.9999994636898228,0.9999999999781422,4.176365877036833e-06,0.0,0.0,0.0
USR0021,128.12,7.87,120.25,0.9385732126058495,0.9999999998729352,0.0,0.0,0.0,0.0,0.0,0.0,120.25,Positif,1,0.0,2,0,20,0.6395015022205129,A (Low Debt),2018-09,78.16,Sehat,0.9385732481819418,0.0,0.0,0.0,0.0,0.0
USR0021,79674045.82000001,45.24,79674000.58000001,0.9999994321864852,0.9999999999778958,0.0,0.0,0.0,0.0,0.0,0.0,79674000.58000001,Positif,1,0.0,2,0,33,0.5380507878064733,A (Low Debt),2018-10,80.0,Excellent,0.999999470090904,0.0,0.0,0.0,0.0,0.0
USR0021,79674045.82000001,5.2,79674040.62,0.9999999347340787,0.0,0.9999999998076923,0.0,0.0,0.0,4.746907663517275e-07,0.0,79674040.62,Positif,1,0.0,2,2,31,0.6717810776472354,A (Low Debt),2019-03,55.0,Cukup,0.9999999726385165,0.9999999998076923,4.746907663517275e-07,0.0,0.0,0.0
USR0021,79674045.82000001,10.69,79674035.13000001,0.9999998658283273,0.0,0.9999999999064546,0.0,0.0,0.0,9.758546715961473e-07,0.0,79674035.13000001,Positif,1,0.0,2,0,54,0.617366140617482,A (Low Debt),2019-05,55.0,Cukup,0.9999999037327625,0.9999999999064546,9.758546715961473e-07,0.0,0.0,0.0
USR0021,79674045.82000001,111.42,79673934.4,0.9999986015521258,0.999999999991025,0.0,0.0,0.0,0.0,0.0,0.0,79673934.4,Positif,2,0.0,1,2,51,0.48544985186195105,A (Low Debt),2019-07,80.0,Excellent,0.9999986394565131,0.0,0.0,0.0,0.0,0.0
USR0021,186.13,10.69,175.44,0.942567023043343,0.0,0.9999999999064546,0.0,0.0,0.0,9.758546715961473e-07,0.0,175.44,Positif,1,0.0,2,0,21,0.2678498647304731,A (Low Debt),2019-09,53.28,Cukup,0.9425670587708185,0.9999999999064546,9.758546715961473e-07,0.0,0.0,0.0
USR0022,79674045.82000001,354.0,79673691.82000001,0.9999955568968997,0.12483050847422364,0.0,0.0,3.8884682811253775e-06,0.00038884682811253773,0.0,0.0,79673691.82000001,Positif,2,0.0,2,1,52,0.5823271545539918,A (Low Debt),2018-01,80.0,Excellent,0.9999955948011715,0.0,0.0,0.0,3.8884682811253775e-06,0.0
USR0022,79674045.82000001,30.0,79674015.82000001,0.9999996234658389,0.9999999999666667,0.0,0.0,0.0,0.0,0.0,0.0,79674015.82000001,Positif,1,0.0,1,0,37,0.6589923729632281,A (Low Debt),2018-05,80.0,Excellent,0.9999996613702649,0.0,0.0,0.0,0.0,0.0
USR0022,79674045.82000001,13.13,79674032.69000001,0.999999835203549,0.0,0.9999999999238385,0.0,0.0,0.0,1.1985941850381119e-06,0.0,79674032.69000001,Positif,1,0.0,4,0,35,0.5030780280264557,A (Low Debt),2018-07,55.0,Cukup,0.999999873107983,0.9999999999238385,1.1985941850381119e-06,0.0,0.0,0.0
USR0022,79674045.82000001,135.0,79673910.82000001,0.9999983055962753,0.9999999999925927,0.0,0.0,0.0,0.0,0.0,0.0,79673910.82000001,Positif,2,0.0,4,0,44,0.47928955269833484,A (Low Debt),2018-09,80.0,Excellent,0.9999983435006514,0.0,0.0,0.0,0.0,0.0
USR0022,582.99,602.39,0.0,0.0,0.010408539318364501,0.02179651056620828,0.0,0.9999999999982847,99.99999999982847,1.1985941850381119e-06,0.0,-19.399999999999977,Negatif,3,0.9782034894337556,1,2,45,0.46625798911553457,B (Has Debt),2018-11,29.56,Waspada,0.0,0.02179651056620828,1.1985941850381119e-06,0.0,0.9999999999982848,0.0
USR0022,79674045.82000001,14.0,79674031.82000001,0.9999998242840582,0.0,0.9999999999285715,0.0,0.0,0.0,1.2780136017161894e-06,0.0,79674031.82000001,Positif,1,1.0,4,3,24,0.4726825767925905,A (Low Debt),2018-12,55.0,Cukup,0.9999998621884918,0.9999999999285715,1.2780136017161894e-06,0.0,0.0,0.0
USR0022,79674045.82000001,65.0,79673980.82000001,0.9999991841759844,0.9999999999846153,0.0,0.0,0.0,0.0,0.0,0.0,79673980.82000001,Positif,1,0.0,1,0,35,0.4901998058596963,A (Low Debt),2019-09,80.0,Excellent,0.9999992220803937,0.0,0.0,0.0,0.0,0.0
USR0023,79674045.82000001,15.38,79674030.44000001,0.9999998069634868,0.9999999999349805,0.0,0.0,0.0,0.0,0.0,0.0,79674030.44000001,Positif,1,0.0,4,1,35,0.6452585003709933,A (Low Debt),2018-01,80.0,Excellent,0.9999998448679197,0.0,0.0,0.0,0.0,0.0
USR0023,79674045.82000001,19.35,79674026.47000001,0.9999997571354662,0.9999999999483205,0.0,0.0,0.0,0.0,0.0,0.0,79674026.47000001,Positif,1,0.0,2,0,30,0.4377259051356046,A (Low Debt),2018-03,80.0,Excellent,0.9999997950398972,0.0,0.0,0.0,0.0,0.0
USR0023,79674045.82000001,10.69,79674035.13000001,0.9999998658283273,0.0,0.9999999999064546,0.0,0.0,0.0,9.758546715961473e-07,0.0,79674035.13000001,Positif,1,0.0,4,2,27,0.5758342902686098,A (Low Debt),2018-04,55.0,Cukup,0.9999999037327625,0.9999999999064546,9.758546715961473e-07,0.0,0.0,0.0
USR0023,79674045.82000001,49.72,79673996.10000001,0.9999993759573838,0.0,0.9999999999798874,0.0,0.0,0.0,4.53877401980921e-06,0.0,79673996.10000001,Positif,1,0.0,1,2,22,0.570816741506215,A (Low Debt),2018-05,55.0,Cukup,0.9999994138618004,0.9999999999798874,4.53877401980921e-06,0.0,0.0,0.0
USR0023,79674045.82000001,3.02,79674042.80000001,0.9999999620955612,0.0,0.9999999996688741,0.0,0.0,0.0,2.756857912273494e-07,0.0,79674042.80000001,Positif,1,0.0,1,2,35,0.5235935533931583,A (Low Debt),2018-06,55.0,Cukup,1.0,0.9999999996688741,2.756857912273494e-07,0.0,0.0,0.0
USR0023,79674045.82000001,30.0,79674015.82000001,0.9999996234658389,0.9999999999666667,0.0,0.0,0.0,0.0,0.0,0.0,79674015.82000001,Positif,1,0.0,1,0,26,0.6809800860627604,A (Low Debt),2018-07,80.0,Excellent,0.9999996613702649,0.0,0.0,0.0,0.0,0.0
USR0023,262.51,34.04,228.47,0.8703287493776606,0.16568742655212435,0.8343125734184985,0.0,0.0,0.0,2.592541877767127e-06,0.0,228.47,Positif,2,0.8343125734430082,1,1,47,0.3063608331135843,A (Low Debt),2018-11,55.25,Cukup,0.8703287823669846,0.8343125734184985,2.592541877767127e-06,0.0,0.0,0.0
USR0023,79674045.82000001,75.0,79673970.82000001,0.9999990586645974,0.9999999999866667,0.0,0.0,0.0,0.0,0.0,0.0,79673970.82000001,Positif,1,0.0,1,0,21,0.29262296521159586,A (Low Debt),2018-12,80.0,Excellent,0.999999096569002,0.0,0.0,0.0,0.0,0.0
USR0023,79674045.82000001,75.0,79673970.82000001,0.9999990586645974,0.9999999999866667,0.0,0.0,0.0,0.0,0.0,0.0,79673970.82000001,Positif,1,1.0,4,0,54,0.3809379702496645,A (Low Debt),2019-01,80.0,Excellent,0.999999096569002,0.0,0.0,0.0,0.0,0.0
USR0023,79674045.82000001,27.17,79674018.65,0.9999996589855614,0.0,0.9999999999631947,0.0,0.0,0.0,2.480259254187776e-06,0.0,79674018.65,Positif,1,0.0,1,0,50,0.42283331322120915,A (Low Debt),2019-03,55.0,Cukup,0.9999996968899888,0.9999999999631947,2.480259254187776e-06,0.0,0.0,0.0
USR0023,79674045.82000001,74.93,79673970.89,0.999999059543177,0.40037368209795304,0.599626317888701,0.0,0.0,0.0,4.1015107946506e-06,0.0,79673970.89,Positif,2,0.0,2,4,30,0.5716076979257454,A (Low Debt),2019-04,65.01,Sehat,0.9999990974475816,0.599626317888701,4.1015107946506e-06,0.0,0.0,0.0
USR0023,575.33,30.0,545.33,0.9478560130691119,0.9999999999666667,0.0,0.0,0.0,0.0,0.0,0.0,545.33,Positif,1,0.0,1,3,30,0.4491106601363821,A (Low Debt),2019-05,78.44,Sehat,0.9478560489970635,0.0,0.0,0.0,0.0,0.0
USR0023,79674045.82000001,1100.0,79672945.82000001,0.9999861937474283,0.999999999999091,0.0,0.0,0.0,0.0,0.0,0.0,79672945.82000001,Positif,1,0.0,1,0,20,0.41396511626711374,A (Low Debt),2019-08,80.0,Excellent,0.9999862316513451,0.0,0.0,0.0,0.0,0.0
USR0023,79674045.82000001,24.63,79674021.19000001,0.9999996908654538,0.0,0.9999999999593991,0.0,0.0,0.0,2.2483910721621244e-06,0.0,79674021.19000001,Positif,1,0.0,1,1,49,0.70492750764821,A (Low Debt),2019-09,55.0,Cukup,0.9999997287698823,0.9999999999593991,2.2483910721621244e-06,0.0,0.0,0.0
USR0024,79674045.82000001,102.78,79673943.04,0.9999987099939642,0.6798015177984063,0.32019848219186414,0.0,0.0,0.0,3.004244830891414e-06,0.0,79673943.04,Positif,3,0.0,4,4,49,0.46013549121673064,A (Low Debt),2018-01,71.99,Sehat,0.9999987478983556,0.32019848219186414,3.004244830891414e-06,0.0,0.0,0.0
USR0024,2000.0,63.3,1936.7,0.9683499999995159,0.0,0.9999999999842023,0.0,0.0,0.0,5.778447213473913e-06,0.0,1936.7,Positif,2,1.0,2,0,52,0.5378722329426652,A (Low Debt),2018-03,54.05,Cukup,0.9683500367042805,0.9999999999842023,5.778447213473913e-06,0.0,0.0,0.0
USR0024,79674045.82000001,30.0,79674015.82000001,0.9999996234658389,0.9999999999666667,0.0,0.0,0.0,0.0,0.0,0.0,79674015.82000001,Positif,1,0.0,1,2,31,0.46989039629799423,A (Low Debt),2018-04,80.0,Excellent,0.9999996613702649,0.0,0.0,0.0,0.0,0.0
USR0024,235.18,33.74,201.44,0.8565354196749021,0.9999999999703617,0.0,0.0,0.0,0.0,0.0,0.0,201.44,Positif,2,0.2851215174866627,1,0,29,0.7621836115467823,A (Low Debt),2018-06,75.7,Sehat,0.8565354521413977,0.0,0.0,0.0,0.0,0.0
USR0024,79674045.82000001,275.2,79673770.62,0.9999965459266293,0.020494186046437157,0.0,0.0,3.3832849483882277e-06,0.0003383284948388228,0.0,0.0,79673770.62,Positif,2,0.0,1,1,23,0.5588140135168713,A (Low Debt),2018-08,80.0,Excellent,0.9999965838309387,0.0,0.0,0.0,3.383284948388228e-06,0.0
USR0024,79674045.82000001,68.43,79673977.39,0.9999991411255785,0.9999999999853865,0.0,0.0,0.0,0.0,0.0,0.0,79673977.39,Positif,2,0.2155487359345316,2,0,52,0.5955702694169296,A (Low Debt),2018-10,80.0,Excellent,0.9999991790299863,0.0,0.0,0.0,0.0,0.0
USR0024,79674045.82000001,89.54,79673956.28,0.9999988761710406,0.9999999999888317,0.0,0.0,0.0,0.0,0.0,0.0,79673956.28,Positif,1,0.0,2,1,50,0.4251349876273267,A (Low Debt),2018-11,80.0,Excellent,0.9999989140754382,0.0,0.0,0.0,0.0,0.0
USR0024,2000.0,133.95,1866.05,0.9330249999995335,0.0,0.0,0.0,0.0669749999999665,6.6974999999966505,0.0,0.0,1866.05,Positif,1,0.0,4,2,50,0.7328892542483487,A (Low Debt),2019-02,77.99,Sehat,0.9330250353653239,0.0,0.0,0.0,0.0669749999999665,0.0
USR0024,79674045.82000001,27.54,79674018.28,0.9999996543416401,0.0,0.9999999999636892,0.0,0.0,0.0,2.514035327947418e-06,0.0,79674018.28,Positif,1,0.0,1,0,24,0.5953296119911192,A (Low Debt),2019-04,55.0,Cukup,0.9999996922460672,0.9999999999636892,2.514035327947418e-06,0.0,0.0,0.0
USR0024,79674045.82000001,521.17,79673524.65,0.9999934587230429,0.0,0.0,0.0,6.541276957083738e-06,0.0006541276957083738,0.0,0.0,79673524.65,Positif,1,0.0,2,1,40,0.36152178459931905,A (Low Debt),2019-08,80.0,Excellent,0.9999934966272352,0.0,0.0,0.0,6.541276957083738e-06,0.0
USR0025,79674045.82000001,69.99,79673975.83000001,0.9999991215458024,0.9999999999857122,0.0,0.0,0.0,0.0,0.0,0.0,79673975.83000001,Positif,1,1.0,1,0,37,0.5215476137139247,A (Low Debt),2018-01,80.0,Excellent,0.9999991594502093,0.0,0.0,0.0,0.0,0.0
USR0025,79674045.82000001,106.8,79673939.02000001,0.9999986595383867,0.0,0.9999999999906367,0.0,0.0,0.0,9.749418047377788e-06,0.0,79673939.02000001,Positif,1,0.0,1,2,37,0.7444052430322373,A (Low Debt),2018-02,55.0,Cukup,0.9999986974427761,0.9999999999906367,9.749418047377788e-06,0.0,0.0,0.0
USR0025,79674045.82000001,35.1,79674010.72000001,0.9999995594550316,0.33504273503318965,0.6649572649383203,0.0,0.0,0.0,2.1306312474325614e-06,0.0,79674010.72000001,Positif,2,0.0,1,1,23,0.7157240209744687,A (Low Debt),2018-03,63.38,Sehat,0.9999995973594552,0.6649572649383203,2.1306312474325614e-06,0.0,0.0,0.0
USR0025,79674045.82000001,77.96000000000001,79673967.86000001,0.999999021513227,0.45728578757751037,0.5427142124096624,0.0,0.0,0.0,3.862339677757998e-06,0.0,79673967.86000001,Positif,2,0.457285787583376,1,0,39,0.1568294610558683,A (Low Debt),2018-08,66.43,Sehat,0.9999990594176301,0.5427142124096624,3.862339677757998e-06,0.0,0.0,0.0
USR0025,79674045.82000001,7.57,79674038.25000001,0.9999999049878802,0.9999999998678996,0.0,0.0,0.0,0.0,0.0,0.0,79674038.25000001,Positif,1,0.0,1,0,39,0.45968861836292213,A (Low Debt),2018-10,80.0,Excellent,0.9999999428923169,0.0,0.0,0.0,0.0,0.0
USR0025,751.5,10.15,741.35,0.9864936793067379,0.9999999999014778,0.0,0.0,0.0,0.0,0.0,0.0,741.35,Positif,1,0.0,1,1,47,0.47079489447374406,A (Low Debt),2018-11,79.59,Sehat,0.9864937166992287,0.0,0.0,0.0,0.0,0.0
USR0025,79674045.82000001,38.4,79674007.42,0.9999995180362737,0.9999999999739584,0.0,0.0,0.0,0.0,0.0,0.0,79674007.42,Positif,1,0.0,1,0,32,0.4810447449629238,A (Low Debt),2018-12,80.0,Excellent,0.9999995559406957,0.0,0.0,0.0,0.0,0.0
USR0025,79674045.82000001,37.51,79674008.31,0.9999995292067873,0.9999999999733405,0.0,0.0,0.0,0.0,0.0,0.0,79674008.31,Positif,1,0.0,2,3,54,0.32040020554028004,A (Low Debt),2019-03,80.0,Excellent,0.9999995671112096,0.0,0.0,0.0,0.0,0.0
USR0025,604.32,41.34,562.98,0.9315925337554084,0.9999999999758105,0.0,0.0,0.0,0.0,0.0,0.0,562.98,Positif,1,0.0,1,3,37,0.5095810527835746,A (Low Debt),2019-04,77.95,Sehat,0.9315925690669019,0.0,0.0,0.0,0.0,0.0
USR0025,79674045.82000001,331.69,79673714.13000001,0.9999958369128041,0.0,0.9999999999969852,0.0,0.0,0.0,3.0278880825231635e-05,0.0,79673714.13000001,Positif,1,0.0,1,0,52,0.39945933279116297,A (Low Debt),2019-05,55.0,Cukup,0.9999958748170866,0.9999999999969852,3.0278880825231635e-05,0.0,0.0,0.0
USR0025,79674045.82000001,33.16,79674012.66000001,0.9999995838042407,0.9999999999698432,0.0,0.0,0.0,0.0,0.0,0.0,79674012.66000001,Positif,1,0.0,2,3,28,0.6904903961950993,A (Low Debt),2019-06,80.0,Excellent,0.9999996217086652,0.0,0.0,0.0,0.0,0.0
USR0025,79674045.82000001,220.08,79673825.74000001,0.9999972377453946,0.0,0.0,0.0,2.7622546054358257e-06,0.00027622546054358255,0.0,0.0,79673825.74000001,Positif,1,0.0,1,1,45,0.4471245700003593,A (Low Debt),2019-07,80.0,Excellent,0.9999972756497302,0.0,0.0,0.0,2.7622546054358257e-06,0.0
USR0025,79674045.82000001,41.78,79674004.04,0.9999994756134251,0.0,0.9999999999760651,0.0,0.0,0.0,3.8139577342644564e-06,0.0,79674004.04,Positif,1,1.0,2,3,20,0.22636491330563124,A (Low Debt),2019-08,55.0,Cukup,0.9999995135178454,0.9999999999760651,3.8139577342644564e-06,0.0,0.0,0.0
USR0026,79674045.82000001,10.0,79674035.82000001,0.9999998744886129,0.0,0.9999999999,0.0,0.0,0.0,9.128668583687067e-07,0.0,79674035.82000001,Positif,1,0.0,4,2,44,0.6650252657099827,A (Low Debt),2018-02,55.0,Cukup,0.9999999123930484,0.9999999999,9.128668583687067e-07,0.0,0.0,0.0
USR0026,79674045.82000001,31.259999999999998,79674014.56,0.9999996076514042,0.0,0.9999999999680103,0.0,0.0,0.0,2.853621799260577e-06,0.0,79674014.56,Positif,2,0.0,1,3,43,0.33540100407132606,A (Low Debt),2018-03,55.0,Cukup,0.9999996455558295,0.9999999999680103,2.853621799260577e-06,0.0,0.0,0.0
USR0026,79674045.82000001,1259.64,79672786.18,0.999984190083646,0.033898574195775064,0.0,0.0,1.5273982731457078e-05,0.0015273982731457078,0.0,0.0,79672786.18,Positif,2,0.966101425804198,2,1,49,0.6300549977356414,A (Low Debt),2018-04,80.0,Excellent,0.999984227987487,0.0,0.0,0.0,1.5273982731457078e-05,0.0
USR0026,79674045.82000001,30.0,79674015.82000001,0.9999996234658389,0.9999999999666667,0.0,0.0,0.0,0.0,0.0,0.0,79674015.82000001,Positif,1,0.0,1,4,31,0.2733861911990829,A (Low Debt),2018-06,80.0,Excellent,0.9999996613702649,0.0,0.0,0.0,0.0,0.0
USR0026,79674045.82000001,45.07,79674000.75000001,0.9999994343201788,0.0,0.9999999999778124,0.0,0.0,0.0,4.1142909306677615e-06,0.0,79674000.75000001,Positif,2,0.7628134013756379,1,3,34,0.306706624580227,A (Low Debt),2018-07,55.0,Cukup,0.9999994722245976,0.9999999999778124,4.1142909306677615e-06,0.0,0.0,0.0
USR0026,79674045.82000001,58.839999999999996,79673986.98,0.9999992614909987,0.6204962610363615,0.3795037389466434,0.0,0.0,0.0,2.038431694737322e-06,0.0,79673986.98,Positif,2,0.0,1,2,39,0.23370161619938068,A (Low Debt),2018-11,70.51,Sehat,0.999999299395411,0.3795037389466434,2.038431694737322e-06,0.0,0.0,0.0
USR0026,79674045.82000001,74.29,79673971.53,0.9999990675759057,0.0,0.9999999999865392,0.0,0.0,0.0,6.781687890821123e-06,0.0,79673971.53,Positif,2,0.0,1,1,46,0.511632866053364,A (Low Debt),2018-12,55.0,Cukup,0.9999991054803107,0.9999999999865392,6.781687890821123e-06,0.0,0.0,0.0
USR0026,79674045.82000001,594.6,79673451.22000001,0.9999925370929281,0.15977127480632397,0.0,0.0,6.270548895291432e-06,0.0006270548895291432,0.0,0.0,79673451.22000001,Positif,3,0.0,1,2,48,0.7221779397393082,A (Low Debt),2019-01,80.0,Excellent,0.9999925749970855,0.0,0.0,0.0,6.270548895291432e-06,0.0
USR0026,532.86,315.96,216.90000000000003,0.40704875576998273,0.0,0.03383339663237805,0.0,0.5728896895984444,57.288968959844446,9.758546715961473e-07,0.0,216.90000000000003,Positif,2,0.0,1,2,21,0.24250948258212796,B (Has Debt),2019-03,48.14,Cukup,0.40704877119893795,0.03383339663237805,9.758546715961473e-07,0.0,0.5728896895984444,0.0
USR0026,79674045.82000001,15.0,79674030.82000001,0.9999998117329195,0.0,0.9999999999333333,0.0,0.0,0.0,1.3693002875530598e-06,0.0,79674030.82000001,Positif,1,0.0,1,1,34,0.35712155472091295,A (Low Debt),2019-06,55.0,Cukup,0.9999998496373527,0.9999999999333333,1.3693002875530598e-06,0.0,0.0,0.0
USR0026,79674045.82000001,30.0,79674015.82000001,0.9999996234658389,0.9999999999666667,0.0,0.0,0.0,0.0,0.0,0.0,79674015.82000001,Positif,1,0.0,2,1,54,0.6778207162826233,A (Low Debt),2019-08,80.0,Excellent,0.9999996613702649,0.0,0.0,0.0,0.0,0.0
USR0026,79674045.82000001,30.0,79674015.82000001,0.9999996234658389,0.9999999999666667,0.0,0.0,0.0,0.0,0.0,0.0,79674015.82000001,Positif,1,0.0,4,3,29,0.7190868779913258,A (Low Debt),2019-09,80.0,Excellent,0.9999996613702649,0.0,0.0,0.0,0.0,0.0
USR0027,79674045.82000001,25.0,79674020.82000001,0.9999996862215325,0.0,0.99999999996,0.0,0.0,0.0,2.2821671459217667e-06,0.0,79674020.82000001,Positif,1,1.0,1,4,45,0.5337228046678553,A (Low Debt),2018-01,55.0,Cukup,0.9999997241259608,0.99999999996,2.2821671459217667e-06,0.0,0.0,0.0
USR0027,79674045.82000001,221.45,79673824.37,0.9999972205503345,0.9518627229579957,0.048137277037488664,0.0,0.0,0.0,9.731160710210414e-07,0.0,79673824.37,Positif,2,0.951862722962294,2,2,53,0.4087164936705259,A (Low Debt),2018-04,78.8,Sehat,0.9999972584546694,0.048137277037488664,9.731160710210414e-07,0.0,0.0,0.0
USR0027,79674045.82000001,117.07,79673928.75000001,0.9999985306381923,0.7775689758197868,0.22243102417167138,0.0,0.0,0.0,2.377105299192112e-06,0.0,79673928.75000001,Positif,2,0.7775689758264287,1,0,27,0.5624473267842267,A (Low Debt),2018-05,74.44,Sehat,0.9999985685425768,0.22243102417167138,2.377105299192112e-06,0.0,0.0,0.0
USR0027,79674045.82000001,43.0,79674002.82000001,0.9999994603010358,0.8837209302120066,0.1162790697647377,0.0,0.0,0.0,4.5643342918435335e-07,0.0,79674002.82000001,Positif,2,1.0,1,2,20,0.49016640792151733,A (Low Debt),2018-09,77.09,Sehat,0.9999994982054556,0.1162790697647377,4.5643342918435335e-07,0.0,0.0,0.0
USR0027,79674045.82000001,1209.18,79672836.64,0.9999848234141048,0.999999999999173,0.0,0.0,0.0,0.0,0.0,0.0,79672836.64,Positif,1,0.0,2,0,34,0.5994720144879934,A (Low Debt),2018-11,80.0,Excellent,0.9999848613179698,0.0,0.0,0.0,0.0,0.0
USR0027,79674045.82000001,207.47,79673838.35000001,0.9999973960152536,0.0,0.0,0.0,2.6039847464093544e-06,0.00026039847464093545,0.0,0.0,79673838.35000001,Positif,1,0.0,2,0,23,0.4894897464162875,A (Low Debt),2019-02,80.0,Excellent,0.9999974339195952,0.0,0.0,0.0,2.6039847464093544e-06,0.0
USR0027,79674045.82000001,130.68,79673915.14,0.9999983598171944,0.2295684113848365,0.0,0.0,1.2636486444714601e-06,0.000126364864447146,0.0,0.0,79673915.14,Positif,2,0.0,2,1,22,0.40401072252471926,A (Low Debt),2019-06,80.0,Excellent,0.9999983977215725,0.0,0.0,0.0,1.2636486444714601e-06,0.0
USR0027,79674045.82000001,360.56,79673685.26,0.9999954745614298,0.0,0.0,0.0,4.52543857022874e-06,0.000452543857022874,0.0,0.0,79673685.26,Positif,1,0.0,2,0,21,0.3340546707031568,A (Low Debt),2019-09,80.0,Excellent,0.9999955124656985,0.0,0.0,0.0,4.52543857022874e-06,0.0
USR0028,79674045.82000001,35.79,79674010.03,0.9999995507947458,0.7764738753624904,0.223526124609569,0.0,0.0,0.0,7.302934866949653e-07,0.0,79674010.03,Positif,2,0.0,1,1,38,0.36805165549978847,A (Low Debt),2018-02,74.41,Sehat,0.999999588699169,0.223526124609569,7.302934866949653e-07,0.0,0.0,0.0
USR0028,79674045.82000001,6.41,79674039.41000001,0.999999919547201,0.0,0.9999999998439938,0.0,0.0,0.0,5.851476562143409e-07,0.0,79674039.41000001,Positif,1,0.0,2,0,38,0.5250525216321025,A (Low Debt),2018-04,55.0,Cukup,0.9999999574516383,0.9999999998439938,5.851476562143409e-07,0.0,0.0,0.0
USR0028,79674045.82000001,228.89000000000001,79673816.93,0.9999971271698626,0.6312202367922093,0.3687797632034218,0.0,0.0,0.0,7.705509151490253e-06,0.0,79673816.93,Positif,4,0.0,4,2,38,0.345400478347471,A (Low Debt),2018-05,70.78,Sehat,0.9999971650741939,0.3687797632034218,7.705509151490253e-06,0.0,0.0,0.0
USR0028,79674045.82000001,60.0,79673985.82000001,0.9999992469316779,0.9999999999833334,0.0,0.0,0.0,0.0,0.0,0.0,79673985.82000001,Positif,1,0.0,4,1,39,0.635438971682371,A (Low Debt),2018-06,80.0,Excellent,0.9999992848360896,0.0,0.0,0.0,0.0,0.0
USR0028,79674045.82000001,102.88,79673942.94000001,0.9999987087388504,0.0,0.0,0.0,1.291261149614857e-06,0.0001291261149614857,0.0,0.0,79673942.94000001,Positif,1,0.0,1,0,21,0.3452448488531137,A (Low Debt),2018-07,80.0,Excellent,0.9999987466432417,0.0,0.0,0.0,1.291261149614857e-06,0.0
USR0028,79674045.82000001,13.36,79674032.46000001,0.9999998323167869,0.9999999999251497,0.0,0.0,0.0,0.0,0.0,0.0,79674032.46000001,Positif,1,1.0,2,0,44,0.462250312553031,A (Low Debt),2018-09,80.0,Excellent,0.9999998702212208,0.0,0.0,0.0,0.0,0.0
USR0028,79674045.82000001,11.76,79674034.06,0.9999998523986088,0.0,0.999999999914966,0.0,0.0,0.0,1.073531425441599e-06,0.0,79674034.06,Positif,1,0.0,1,0,41,0.10518659784077228,A (Low Debt),2018-10,55.0,Cukup,0.9999998903030435,0.999999999914966,1.073531425441599e-06,0.0,0.0,0.0
USR0028,79674045.82000001,56.52,79673989.30000001,0.9999992906096407,0.0,0.9999999999823073,0.0,0.0,0.0,5.159523483499931e-06,0.0,79673989.30000001,Positif,1,0.0,1,0,53,0.4926348123331395,A (Low Debt),2018-12,55.0,Cukup,0.999999328514054,0.9999999999823073,5.159523483499931e-06,0.0,0.0,0.0
USR0028,79674045.82000001,8.21,79674037.61000001,0.9999998969551513,0.9999999998781973,0.0,0.0,0.0,0.0,0.0,0.0,79674037.61000001,Positif,1,0.0,4,0,41,0.5614664997011066,A (Low Debt),2019-02,80.0,Excellent,0.9999999348595877,0.0,0.0,0.0,0.0,0.0
USR0028,79674045.82000001,268.96,79673776.86000001,0.9999966242457349,0.0,0.0,0.0,3.375754265167301e-06,0.0003375754265167301,0.0,0.0,79673776.86000001,Positif,1,1.0,2,1,31,0.6050030207753012,A (Low Debt),2019-04,80.0,Excellent,0.9999966621500471,0.0,0.0,0.0,3.375754265167301e-06,0.0
USR0028,79674045.82000001,1216.23,79672829.59,0.999984734928577,0.9892372330883228,0.01076276691085505,0.0,0.0,0.0,1.194942717604637e-06,0.0,79672829.59,Positif,3,0.0,1,1,31,0.5183169213433275,A (Low Debt),2019-07,79.73,Sehat,0.9999847728324386,0.01076276691085505,1.194942717604637e-06,0.0,0.0,0.0
